lane, 1, 0, 1, driving
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
35.2328, 26.3841, 0, 2.0944
lane, 2, 0, -1, driving
20, -3, 0, 0
21.0291, -2.99914, 0, 0.00249185
23.1321, -2.97633, 0, 0.0224266
26.3938, -2.80474, 0, 0.0897064
30.8931, -2.06249, 0, 0.249184
36.4453, 0.259663, 0, 0.560665
41.6754, 5.83939, 0, 1.09766
43.1468, 14.4707, 0, 1.67327
40.3806, 23.2442, 0, 2.0321
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
37.8309, 27.8841, 0, 2.0944
lane, 2, 0, -2, driving
20, -6, 0, 0
21.0366, -5.99913, 0, 0.00249185
23.1994, -5.97558, 0, 0.0224266
26.6625, -5.79268, 0, 0.0897064
31.633, -4.96984, 0, 0.249184
38.0406, -2.28104, 0, 0.560665
44.3458, 4.47234, 0, 1.09766
46.1311, 14.7776, 0, 1.67327
43.067, 24.5795, 0, 2.0321
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
40.429, 29.3841, 0, 2.0944
lane, 3, 0, 1, driving
32.6348, 24.8841, 0, 2.0944
32.1348, 25.7501, 0, 2.0944
31.1348, 27.4821, 0, 2.0944
29.6348, 30.0802, 0, 2.0944
27.6348, 33.5443, 0, 2.0944
25.1348, 37.8744, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
22.6348, 42.2046, 0, 2.0944
lane, 3, 0, 2, driving
30.0367, 23.3841, 0, 2.0944
29.5367, 24.2501, 0, 2.0944
28.5367, 25.9821, 0, 2.0944
27.0367, 28.5802, 0, 2.0944
25.0367, 32.0443, 0, 2.0944
22.5367, 36.3744, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
20.0367, 40.7046, 0, 2.0944
lane, 3, 0, 0, no-driving
35.2328, 26.3841, 0, 2.0944
34.7328, 27.2501, 0, 2.0944
33.7328, 28.9821, 0, 2.0944
32.2328, 31.5802, 0, 2.0944
30.2328, 35.0443, 0, 2.0944
27.7328, 39.3744, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
25.2328, 43.7046, 0, 2.0944
lane, 3, 0, -1, driving
37.8309, 27.8841, 0, 2.0944
37.3309, 28.7501, 0, 2.0944
36.3309, 30.4821, 0, 2.0944
34.8309, 33.0802, 0, 2.0944
32.8309, 36.5443, 0, 2.0944
30.3309, 40.8744, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
27.8309, 45.2046, 0, 2.0944
lane, 3, 0, -2, driving
40.429, 29.3841, 0, 2.0944
39.929, 30.2501, 0, 2.0944
38.929, 31.9821, 0, 2.0944
37.429, 34.5802, 0, 2.0944
35.429, 38.0443, 0, 2.0944
32.929, 42.3744, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
30.429, 46.7046, 0, 2.0944
